District,Crop,Year,Rainfall_mm,Temperature_C,Humidity_pct,Soil_pH,Soil_Moisture_pct,Yield_t_ha,Rainfall_Anomaly,Temperature_Range_Index,Growing_Degree_Days
Erode,Cotton,2022,1033.177735692339,23.881791018295164,64.90503756137669,6.951907958813548,47.169398236165165,7.232245433912862,179.2975414282439,1.1182089817048357,416.45373054885494
Erode,Maize,2020,1090.5411357865612,23.890132018793008,64.87697499389773,5.9312849208431695,36.12818647189169,6.672479110453609,236.66094152246615,1.1098679812069925,416.70396056379025
Chennai,Groundnut,2025,1211.5260274857847,20.0,77.30712346554503,6.622518373961959,44.46610621023776,4.701848917859278,362.12433409672735,5.0,300.0
Chennai,Maize,2018,992.4269703806743,30.938758838495218,72.02949583272955,6.729918597210275,25.100099244209083,6.6644806241466075,143.02527699161703,5.938758838495218,628.1627651548565
Madurai,Groundnut,2020,840.8232010952512,30.100744599960315,73.517668773143,6.054224200312506,31.3500076435426,6.359144648241736,-0.6523160631508063,5.100744599960315,603.0223379988095
Coimbatore,Maize,2021,1102.2779765637638,28.312892800402707,71.30296182832922,7.091374025890172,22.6103514496262,6.8867923743952595,251.18602025259247,3.3128928004027074,549.3867840120812
Chennai,Rice,2021,1118.252321490414,24.076373660661115,77.59880399582062,6.590971768646389,40.81695149023291,8.888205208301335,268.85062810135673,0.9236263393388846,422.29120981983345
Vellore,Maize,2021,1012.1414594915088,27.715092194800732,81.04259700573971,6.80805844008019,29.4696162479228,7.977228149371583,166.2947175332265,2.7150921948007323,531.452765844022
Chennai,Maize,2019,486.34310074097425,28.591057584024657,65.13286764803631,7.5571559685415455,30.011493907795934,6.721443948671032,-363.05859264808305,3.5910575840246572,557.7317275207397
Coimbatore,Groundnut,2019,639.6349617263381,30.504722134013342,76.19468905874132,6.400626315043683,52.60223347715602,7.372497847635858,-211.45699458483318,5.504722134013342,615.1416640204003
Chennai,Maize,2018,781.286473992379,28.873558126288916,55.038117044265604,7.295138791219229,40.99652517011767,6.882786636276401,-68.1152193966783,3.8735581262889163,566.2067437886675
Trichy,Groundnut,2022,1044.9052551839748,30.124164143971733,45.469440323652904,7.710014737243986,40.886778866724114,6.76189008963986,184.42999972219707,5.124164143971733,603.724924319152
Tirunelveli,Rice,2020,844.66339523236,27.602781216275044,86.26405033945389,7.667122451247081,24.181003981083734,7.364017377653493,9.636152516193533,2.6027812162750443,528.0834364882513
Trichy,Groundnut,2022,1134.217158362641,31.780742060560804,64.66641559766514,6.56830536262188,18.28207878095814,5.9579780007309155,273.74190290086324,6.780742060560804,653.4222618168242
Trichy,Groundnut,2022,1178.8091571860703,30.021536247819014,70.52472839963019,6.019136475067199,43.7357200936911,8.057276830315779,318.33390172429256,5.021536247819014,600.6460874345704
Trichy,Rice,2023,1149.7926171693016,24.201814173757363,68.02885728298202,6.203047839393136,14.83657464720077,6.313846739031172,289.3173617075239,0.7981858262426371,426.0544252127209
Coimbatore,Rice,2022,845.0034156796153,32.44550517649997,55.286562864019146,5.589322226717478,30.485805134505434,6.274418316526527,-6.088540631556043,7.445505176499971,673.3651552949991
Coimbatore,Rice,2023,590.7515238353204,28.099181372316302,60.8705610843459,7.1802131001136615,27.695238141800473,5.328605983106887,-260.3404324758509,3.099181372316302,542.975441169489
Coimbatore,Rice,2022,970.658874863944,29.489519158569415,74.42897729821755,7.223660027870705,26.67372988527746,7.444983034249863,119.56691855277268,4.489519158569415,584.6855747570825
Tirunelveli,Cotton,2023,698.1177397611459,28.89829665595989,62.834571993875265,6.782179055481327,31.03148425905271,6.618036100485876,-136.90950295502057,3.8982966559598893,566.9488996787967
Coimbatore,Rice,2022,437.73341716020036,33.30755702041064,64.64209550098623,5.736704882494527,25.498507340273004,4.436314119325541,-413.35853915097096,8.307557020410641,699.2267106123193
Madurai,Rice,2020,778.1322169860409,22.773398827929363,60.554889212664825,6.444300978929562,24.055911344664878,5.603970213955557,-63.34330017236107,2.2266011720706373,383.2019648378809
Trichy,Rice,2019,1181.1842414068128,31.971918476990883,79.65788089310334,7.666181407446517,37.29574757084907,7.099498576793605,320.7089859450351,6.971918476990883,659.1575543097265
Vellore,Cotton,2024,965.1855025296159,26.476138564562078,76.68530009084063,7.1267647885177725,44.596868991342276,8.278045119540236,119.33876057133352,1.4761385645620777,494.28415693686236
Salem,Groundnut,2020,1354.452342901473,31.504567828513235,63.15851752238054,7.24813373759003,19.373632707163956,6.192518214046138,495.4315562132108,6.504567828513235,645.137034855397
Chennai,Rice,2022,894.3075363170278,28.385202710940938,74.84116265390367,8.5,36.759977327417346,6.833100377603451,44.905842927970525,3.3852027109409377,551.5560813282282
Salem,Rice,2019,1461.9506883982267,24.022636725093637,65.54762997920983,6.929652266543342,39.872727657635615,8.02918794569654,602.9299017099645,0.977363274906363,420.6791017528091
Vellore,Groundnut,2021,894.3803063792628,26.411136607885787,64.6245075462394,5.188942140358966,39.01861626890851,6.496808782087346,48.5335644209805,1.411136607885787,492.3340982365736
Vellore,Cotton,2022,855.620074038434,31.26953303413109,67.50289225301353,5.9292300338127175,33.008982906073605,7.040078460761794,9.773332080151704,6.26953303413109,638.0859910239327
Vellore,Groundnut,2023,530.152478019626,27.327334779776404,74.43233964875384,6.913888960480796,29.626365069591586,6.029736224077023,-315.6942639386564,2.327334779776404,519.8200433932922
Trichy,Groundnut,2022,1127.640685073192,26.011246672902065,59.078004851060044,6.713117366722979,41.827272215896166,6.714032803177409,267.1654296114142,1.0112466729020646,480.3374001870619
Tirunelveli,Maize,2020,724.4687177648802,25.989849415055936,73.02394617550658,6.579608610404445,38.01766945194657,7.0952776740021,-110.55852495128624,0.9898494150559358,479.69548245167806
Chennai,Cotton,2025,688.2380901478182,30.05519175114813,92.97820973133557,6.591897804395165,17.95129732763178,6.7344860894424,-161.16360324123912,5.055191751148129,601.6557525344439
Chennai,Maize,2022,1170.307640940643,33.602032096447886,68.02885728298202,6.150895239531389,33.01043651231961,5.826528334343871,320.90594755158577,8.602032096447886,708.0609628934366
Erode,Cotton,2024,1139.5556671989893,21.1491732139639,68.35718091943153,6.961670071741385,35.49939316625114,5.552983498746881,285.6754729348943,3.8508267860361016,334.47519641891694
Vellore,Cotton,2023,1133.0128418026698,36.96219023149852,67.15832329406152,7.676052532003709,25.156481582942696,3.735440030022259,287.1660998443874,11.962190231498518,808.8657069449555
Madurai,Cotton,2022,759.4522164862547,28.65198793272362,72.78211661668924,7.912637056349299,32.80900865489417,6.515541262459318,-82.02330067214734,3.651987932723621,559.5596379817086
Coimbatore,Groundnut,2025,837.256033673687,29.856717232956246,51.895961350938364,7.892788445664184,39.423842169297345,6.831071344836615,-13.83592263748426,4.856717232956246,595.7015169886873
Madurai,Maize,2019,835.0364005760372,26.6039624091283,85.01084306218186,6.0308233305243215,27.55399386871446,7.503304329865893,-6.439116582364818,1.6039624091283002,498.118872273849
Madurai,Groundnut,2025,1045.6295451680994,27.988751600458155,77.81186954304017,6.685877281814978,37.09689335508484,7.611600479164767,204.1540280096974,2.988751600458155,539.6625480137446
Chennai,Maize,2024,845.0034156796153,28.616041638819546,61.554841285029866,6.4803119457122556,26.09421195624981,7.093815643371459,-4.398277709442027,3.6160416388195458,558.4812491645864
Madurai,Cotton,2022,942.0366387996017,24.642892824521486,68.31547230120698,7.114381191245669,23.869871196107702,7.165055612608079,100.56112164119975,0.35710717547851445,439.2867847356446
Erode,Cotton,2023,1343.7227713393395,25.421819397575906,62.4265180016823,6.642112529263375,40.540310933200914,8.67022632297375,489.84257707524444,0.4218193975759057,462.65458192727715
Erode,Rice,2022,1074.2986045082653,31.790616130852012,70.99235023892012,6.542060758404909,45.56598426104451,8.062175309417906,220.41841024417022,6.790616130852012,653.7184839255603
Tirunelveli,Cotton,2020,791.3001514713955,23.03249009485049,68.61350863488362,7.718205502035671,24.34646675098081,5.348971715173091,-43.72709124477103,1.9675099051495089,390.97470284551474
Tirunelveli,Groundnut,2024,1057.1778515322437,29.41132513060333,70.2863355598492,6.768864896354957,43.57723070390636,8.104847908352998,222.15060881607724,4.4113251306033305,582.3397539180999
Madurai,Groundnut,2019,1276.4850696771932,26.81434589001861,57.71678449478294,6.78692853718332,34.882794992893665,7.260559101044489,435.0095525187912,1.8143458900186111,504.4303767005583
Erode,Cotton,2020,1349.5722458353337,24.925737121678157,63.18456493994407,6.989266725497269,15.078958961412848,7.6058707782730135,495.6920515712386,0.07426287832184286,447.7721136503447
Salem,Rice,2022,1146.72283614977,34.31018192630208,79.46057912900177,7.173335638565704,22.085480013983005,5.674207168414971,287.70204946150784,9.310181926302079,729.3054577890623
Coimbatore,Cotton,2024,856.4186134144998,24.9455918039634,62.66208641002432,7.177369109953214,40.474384637412406,6.244134171678494,5.3266571033284436,0.05440819603660074,448.367754118902
Erode,Rice,2021,795.8266864860199,24.38367360084969,41.56505465150856,7.786496139609162,20.384457412936488,5.379218476494681,-58.053507778075186,0.6163263991503101,431.51020802549067
Salem,Rice,2021,994.0173758903477,27.401687348734285,66.49369614818004,5.800068783552476,29.43297670200917,7.831217479699498,134.9965892020855,2.401687348734285,522.0506204620285
Trichy,Groundnut,2018,1268.4936238177615,25.540612370873276,92.11491110461898,6.927123649568482,34.267786460956664,7.853466877564197,408.01836835598385,0.5406123708732764,466.2183711261983
Madurai,Cotton,2018,958.4422805536129,28.020418102382557,76.48877662781614,6.628334375525837,39.0321762941234,8.091083238935907,116.96676339521093,3.020418102382557,540.6125430714767
Salem,Cotton,2018,963.6329679672027,28.49727774928445,62.15854194056211,6.489384879432652,36.66213248637841,7.462310914450359,104.61218127894051,3.49727774928445,554.9183324785336
Chennai,Rice,2018,862.8494635792731,28.750905810031764,67.49398222895415,7.23044643980521,49.117023206322834,8.240594116152595,13.447770190215806,3.750905810031764,562.5271743009529
Chennai,Cotton,2024,768.0272343421968,27.6035492888206,74.79859369992965,7.607580056105695,27.657767437738883,7.179814960198582,-81.37445904686047,2.6035492888205987,528.106478664618
Vellore,Groundnut,2024,809.4663733390205,25.753082550104878,50.43748222089861,6.285768450974275,35.887431358903314,7.395547279803912,-36.380368619261844,0.7530825501048781,472.5924765031464
Tirunelveli,Maize,2024,883.8564963113824,30.058889736573857,59.439410050693496,7.880856253121702,39.07358688681637,6.664730481550971,48.82925359521596,5.058889736573857,601.7666920972157
Chennai,Groundnut,2018,1279.5249990599555,27.642583147186738,71.98346875329746,5.697846644939294,41.41189922328725,8.4015018601849,430.12330567089816,2.6425831471867376,529.2774944156022
Erode,Maize,2018,790.0715553672995,26.414024601424067,83.94486573810896,7.113183006945371,44.46143220564434,7.723540196869235,-63.808638896795514,1.4140246014240674,492.420738042722
Erode,Maize,2020,863.1530189778451,32.73597983711207,63.60676818325913,6.076519936741597,31.093383583911944,5.802084073927919,9.272824713750083,7.735979837112069,682.0793951133621
Coimbatore,Rice,2022,633.6555848983728,27.611801726747355,83.67017372597567,6.250759632227727,40.86334261988391,6.99807894169935,-217.4363714127985,2.6118017267473554,528.3540518024207
Salem,Maize,2020,1029.1577666182889,31.49435712478909,60.45676404666398,6.742055652078243,26.6673290143149,7.176530220337567,170.13697993002665,6.49435712478909,644.8307137436727
Coimbatore,Groundnut,2021,1191.6697946795707,31.92588303075005,35.0,6.42082395483487,34.30072799917701,6.492456196038221,340.5778383683994,6.92588303075005,657.7764909225015
Chennai,Rice,2019,1256.124461489189,32.12055307336254,75.43810840249921,4.8,39.51122874385064,7.00207835443781,406.7227681001316,7.120553073362537,663.6165922008761
Vellore,Cotton,2023,900.8411311739276,30.21170498595552,73.4039894301076,7.128028693041256,43.77851688778145,7.194949958892471,54.99438921564524,5.211704985955521,606.3511495786656
Coimbatore,Maize,2020,993.5885708198089,27.997972809997552,75.36184283467915,7.245832409332254,40.132017414636486,7.858680546071127,142.49661450863755,2.9979728099975524,539.9391842999265
Trichy,Cotton,2018,811.6124194574905,27.79506658991672,74.97104872073335,6.58725561155935,35.814936668956214,7.012078108759673,-48.862836004287146,2.7950665899167184,533.8519976975016
Chennai,Rice,2023,982.0046699236307,27.218815620853476,69.9175005442809,6.53225301348709,34.28464408850566,7.704838307498325,132.60297653457337,2.2188156208534764,516.5644686256043
Chennai,Maize,2025,928.4912881248036,21.065933855957997,65.4118481683672,6.438976934586171,39.939135865629225,4.602637876812359,79.08959473574635,3.934066144042003,331.9780156787399
Erode,Maize,2018,864.5660968128718,30.30018177839316,65.79311622669775,5.501974311289298,54.702936756843826,7.377597872827791,10.685902548776767,5.30018177839316,609.0054533517948
Salem,Groundnut,2021,884.4384230692824,28.782289812432253,63.395985983290416,5.427898219806187,42.69131186614514,7.1459906461614064,25.417636381020202,3.7822898124322535,563.4686943729675
Erode,Groundnut,2024,962.9805708484122,30.641677651867607,63.99609236393048,7.26254219802264,38.43394935842201,6.647959420895753,109.10037658431713,5.641677651867607,619.2503295560282
Tirunelveli,Rice,2023,776.461891288609,27.625595035289717,49.88965242740909,7.445290492047991,22.679268583632748,6.697311929852765,-58.565351427557516,2.6255950352897166,528.7678510586915
Tirunelveli,Groundnut,2024,789.3758019804917,30.12744051825128,55.85692053067306,7.1177806604702365,27.399695835246145,6.134270682206002,-45.65144073567478,5.12744051825128,603.8232155475384
Chennai,Groundnut,2021,1276.8405034178884,23.591977398843376,66.36578701874078,6.965477576601595,32.08331257035617,6.310142077309741,427.4388100288311,1.408022601156624,407.7593219653013
Coimbatore,Groundnut,2020,1527.6366922115958,24.258350050362974,45.59133019322334,7.247903695731961,43.19018990666503,7.331264606481188,676.5447359004245,0.7416499496370257,427.75050151088925
Madurai,Groundnut,2023,548.908262866489,20.076122880891578,47.921601769806465,7.201277162655749,26.569138082079153,2.0037189328859046,-292.56725429191295,4.923877119108422,302.28368642674735
Madurai,Groundnut,2019,535.1321989059853,27.570082573338798,64.6571782653827,6.150391664319372,40.78206428629582,6.445619027847864,-306.3433182524167,2.570082573338798,527.1024772001639
Salem,Groundnut,2019,610.7117930479626,25.527918119108477,66.71669083694987,6.855722519237193,36.0772900265313,6.790346686928109,-248.3089936402996,0.5279181191084774,465.8375435732543
Salem,Rice,2022,824.1778962403612,25.109177999454655,64.86644649968845,6.4927491099103225,38.19438072016745,6.7004713493869374,-34.84289044790103,0.1091779994546549,453.27533998363964
Tirunelveli,Groundnut,2023,1073.9451277593143,29.070887609488985,44.20092668646916,6.501996064817245,33.05641120733023,7.087549477413859,238.91788504314786,4.0708876094889845,572.1266282846696
Vellore,Cotton,2018,997.813235512068,26.63837697856759,83.52395223273928,7.498143258298273,29.630341304571303,7.414606617198201,151.96649355378565,1.6383769785675888,499.1513093570277
Chennai,Maize,2022,893.0077841951171,23.41410877822828,53.637693321219956,7.802262979797722,26.23614039598366,5.3747636785336,43.6060908060598,1.5858912217717211,402.4232633468484
Trichy,Maize,2020,982.2338867394747,36.143253672806715,59.81838929524837,5.057560345244214,40.50434823769739,3.244024374653707,121.75863127769696,11.143253672806715,784.2976101842014
Madurai,Groundnut,2022,676.9784608429077,27.881566014438157,55.382320152004795,6.52144802006999,34.309499270837556,6.861823393196264,-164.49705631549432,2.8815660144381567,536.4469804331447
Tirunelveli,Rice,2025,788.9693070618453,24.533878230605772,80.9903086304951,6.484794301558361,25.304831745940113,5.63254584779292,-46.05793565432123,0.46612176939422767,436.01634691817316
Coimbatore,Maize,2018,844.9763629060508,25.856526525014242,72.21420122040496,7.5130301270151705,37.00951961705428,6.438130820959259,-6.115593405120535,0.8565265250142424,475.6957957504273
Chennai,Rice,2025,453.9459152820368,27.44594249917055,63.2675687885147,5.684737143221257,65.0,8.120976455168822,-395.4557781070205,2.445942499170549,523.3782749751165
Tirunelveli,Maize,2021,559.672448819351,27.439212920776956,62.56344104065262,4.8,33.18673909923916,6.3006550923932725,-275.3547938968155,2.4392129207769564,523.1763876233086
Erode,Cotton,2024,569.6084846805852,32.1669256737468,69.79593234077784,7.274654570527778,49.886936802516516,7.114289569718696,-284.27170958350985,7.166925673746803,665.0077702124041
Erode,Cotton,2021,1041.0270559209437,27.745824135576935,55.534456987757956,7.374053755097724,11.732458047177897,6.919958544009066,187.1468616568486,2.7458241355769353,532.3747240673081
Erode,Maize,2020,911.3387371431041,33.93666614997841,71.8073940214626,5.451196854268801,32.56576788855256,5.304294123839069,57.45854287900909,8.936666149978407,718.0999844993522
Erode,Cotton,2024,1002.7653000184857,26.61624657916126,62.51355162598331,6.612918799122804,43.59308917593732,7.0369366756998195,148.88510575439068,1.6162465791612597,498.48739737483777
Madurai,Maize,2023,390.0862525493839,29.364595328831655,73.19639181946734,7.77112698360178,35.139998233650424,5.9588341758904955,-451.3892646090181,4.364595328831655,580.9378598649496
Erode,Maize,2019,845.0034156796153,31.270336621849058,72.85722511486652,5.94536928409882,29.216311206717908,5.8119639114003085,-8.87677858447978,6.270336621849058,638.1100986554717
Madurai,Cotton,2023,1015.8038600641239,31.82448737507737,62.06388381640504,6.770736123052974,34.76215865591815,6.671277837856211,174.3283429057219,6.824487375077371,654.7346212523212
Tirunelveli,Groundnut,2024,200.0,32.1979910957722,47.472884808111644,7.055573598731808,43.8659849800542,4.511461684398906,-635.0272427161665,7.197991095772203,665.9397328731661
Salem,Groundnut,2021,1156.157339399951,27.12956242918357,65.5317476155714,5.700657901804358,54.29099051982226,8.563161131016157,297.13655271168886,2.1295624291835686,513.886872875507
Tirunelveli,Maize,2025,394.1707141193025,27.98243436712026,53.50526950610845,6.305310707064714,44.589556176735755,6.997355738779696,-440.856528596864,2.982434367120259,539.4730310136077
Coimbatore,Groundnut,2023,1060.8362229812446,20.065847786996237,68.78634685893371,5.516414542430675,30.457470565547165,3.6234756203058818,209.74426667007333,4.934152213003763,301.9754336098871
Madurai,Cotton,2020,627.8538438107594,27.372767876478207,65.43428133120013,6.584827777020061,32.904137846603106,6.771224959838825,-213.62167334764263,2.372767876478207,521.1830362943463
Coimbatore,Rice,2018,1112.2259287928955,31.492013369375943,62.120051201201186,6.146304639144279,32.97107189592857,7.748477306781245,261.1339724817242,6.492013369375943,644.7604010812782
Trichy,Cotton,2023,1600.0,28.099181372316302,55.04437719490542,6.845379993210356,27.194768827051817,8.009311725457747,739.5247445382223,3.099181372316302,542.975441169489
Erode,Maize,2019,281.70559246971857,27.72324121276774,79.86789179032229,7.1443776488670245,33.60441869786508,6.484388552352871,-572.1746017943765,2.7232412127677392,531.6972363830322
Chennai,Maize,2024,1023.8442869651622,33.437246217375865,63.463177050718066,7.672040160148088,32.53575342173046,5.420487474574322,174.44259357610485,8.437246217375865,703.117386521276
Chennai,Maize,2022,397.9593216015651,26.771183090096617,91.53350863781843,8.332596533949326,24.194998084010464,5.895423657248977,-451.4423717874922,1.771183090096617,503.1354927028985
Coimbatore,Cotton,2021,956.692230554376,25.708352563136323,68.34929609456509,6.845389895462421,42.54316215658722,7.612420968180994,105.6002742432047,0.708352563136323,471.2505768940897
Erode,Rice,2019,798.3069591120266,26.50188244727562,71.51589361684806,6.478400892532001,38.7883248154211,7.361171468461684,-55.57323515206849,1.5018824472756194,495.0564734182686
Coimbatore,Maize,2023,882.4455806154608,24.40811192052443,68.39212194380364,6.437734398233777,29.231485977062494,6.524848139432094,31.353624304289497,0.5918880794755701,432.2433576157329
Salem,Cotton,2019,622.0784309179408,29.991664101451317,71.41571729850175,6.024593576889724,36.33019595384976,6.520304629986078,-236.94235577032146,4.991664101451317,599.7499230435395
Tirunelveli,Maize,2021,1045.135277374125,28.92314179714755,78.9268733306148,7.013708280803392,26.319031592523775,7.850426510447305,210.10803465795857,3.923141797147551,567.6942539144266
Madurai,Rice,2024,487.91054050740473,29.951934228393764,79.04226330745443,6.353588021291071,30.029743070628694,6.194354628774584,-353.56497665099727,4.951934228393764,598.5580268518129
Madurai,Cotton,2025,1160.409315724685,26.674012313820125,50.33392287843978,7.06263657087423,41.18908602692418,8.07925588076545,318.93379856628303,1.6740123138201248,500.22036941460374
Erode,Rice,2025,747.6874233474543,27.81416646611439,76.55497399613691,6.046881433455734,39.2394126721255,7.328832214441188,-106.19277091664071,2.81416646611439,534.4249939834317
Vellore,Cotton,2025,499.3273306492276,21.029060085091494,72.97139418589664,6.373746289431983,30.3813059046035,4.3862048343297735,-346.51941130905476,3.970939914908506,330.87180255274484
Coimbatore,Maize,2022,1248.7342058351746,29.20392176419535,68.35892199253855,7.002647392005792,37.80317572554992,8.416032346529443,397.6422495240033,4.20392176419535,576.1176529258605
Madurai,Groundnut,2019,833.1643367977117,28.31629265619088,85.12550923475717,6.6125663100009024,34.3306125575285,7.029006179719734,-8.311180360690287,3.3162926561908783,549.4887796857264
Madurai,Groundnut,2024,1326.9089926105066,24.478311483220914,85.52766818358936,5.355774992795145,26.024637327459324,6.842139052260145,485.43347545210463,0.5216885167790863,434.3493444966274
Tirunelveli,Maize,2024,1155.3390323283356,27.66509589732289,77.0459626988913,6.689365027009683,33.49484464483077,8.690407956394855,320.31178961216915,2.665095897322889,529.9528769196867
Trichy,Maize,2025,650.4635738033912,27.174882233375467,62.56466012271403,6.138758388448213,38.88829487726826,7.090341185056033,-210.01168165838646,2.1748822333754667,515.246467001264
Salem,Rice,2023,828.7525497658128,33.645798192023975,56.07516869041068,7.52700066156026,37.755443641768714,5.401258668350694,-30.268236922449432,8.645798192023975,709.3739457607193
Coimbatore,Rice,2019,880.2594849158936,24.604393701991025,75.54400132166803,7.379777796531084,19.766433912996945,7.038205904742037,29.167528604722293,0.39560629800897473,438.13181105973075
Madurai,Rice,2022,1231.57579999661,29.06056377237345,81.59533558550767,5.101948723969691,36.49487945488854,7.9911539340487625,390.10028283820793,4.060563772373449,571.8169131712035
Coimbatore,Rice,2021,959.3794283417787,24.509541271429246,47.71342238453426,7.261049226851855,35.22883195214122,7.058313620798691,108.28747203060743,0.49045872857075423,435.2862381428774
Vellore,Maize,2024,894.0731552741148,26.214804978975135,78.86294730399865,6.972509710381214,17.91548854231535,5.707504412940781,48.226413315832474,1.2148049789751347,486.44414936925403
Salem,Cotton,2021,800.0301032254231,28.885820651815138,65.45134462647987,5.661170038474342,27.727638927122896,7.145264531561235,-58.990683462839115,3.8858206518151377,566.5746195544541
Tirunelveli,Maize,2020,837.3607410363402,27.32363842923804,49.90997165585573,7.314826416841846,39.424679071998554,6.7264213115776785,2.333498320173703,2.3236384292380414,519.7091528771413
Trichy,Groundnut,2018,1176.148021419581,27.980829260116618,72.6939615522997,5.804080783564949,47.46322360728482,7.883139267129241,315.67276595780334,2.980829260116618,539.4248778034986
Trichy,Maize,2024,850.9263376993686,29.064710746342303,77.09386653473861,7.501764680306228,20.23534969723783,6.000438457959918,-9.548917762409133,4.064710746342303,571.9413223902691
Erode,Groundnut,2024,751.2506821754563,28.099181372316302,64.48651342532564,6.247668144829471,43.81372957225964,6.867144986455077,-102.62951208863876,3.099181372316302,542.975441169489
Madurai,Groundnut,2018,708.8732085965783,30.829268911409407,57.4264536839686,5.637366890130439,18.076643187640748,5.269512632119255,-132.60230856182375,5.829268911409407,624.8780673422822
Salem,Groundnut,2021,711.5587115409595,27.022464821639666,85.12090926894273,8.184523532845935,47.57766036367925,6.229383838432187,-147.4620751473027,2.022464821639666,510.67394464919
Vellore,Groundnut,2021,499.4760009893087,27.68782252303177,61.31363013686098,5.617570049334354,32.852001970116326,5.782853595466071,-346.3707409689736,2.6878225230317696,530.6346756909531
Trichy,Cotton,2021,662.4061729183802,29.156196078681138,79.59472317418367,6.135783114537947,28.567496190659377,6.662135581882407,-198.06908254339749,4.156196078681138,574.6858823604341
Coimbatore,Groundnut,2025,1224.6050689125807,28.726400643727473,52.86949674812644,6.273055714610621,38.19083016853338,8.154187190236447,373.5131126014094,3.726400643727473,561.7920193118242
Trichy,Maize,2019,798.3501848581259,30.06152935853713,72.16005047653753,6.381032146931649,26.337528465249747,6.2732281884332775,-62.12507060365181,5.061529358537129,601.8458807561138
Erode,Rice,2020,1026.1029171390246,29.014286084751056,71.87507157658493,7.189146962833476,39.643290898382205,8.423337997968494,172.22272287492956,4.014286084751056,570.4285825425317
Tirunelveli,Cotton,2019,230.31087052479143,29.50089811697976,76.73416006508907,6.740538354864734,33.88427990097021,5.327552560083939,-604.7163721913751,4.500898116979759,585.0269435093927
Vellore,Rice,2019,992.0778272414698,26.958807954671546,82.92983393234076,7.403012014273021,10.0,7.215142471905733,146.23108528318744,1.9588079546715456,508.76423864014635
Chennai,Rice,2025,809.6618239077216,24.579932486126335,59.86370288364599,6.960342023983054,27.703580443134612,6.774630244559228,-39.739869481335745,0.4200675138736649,437.3979745837901
Trichy,Maize,2025,729.6399942773728,23.431555511190847,73.2077477188511,5.528900034996345,36.719870616139275,5.857480688746037,-130.83526118440489,1.5684444888091527,402.9466653357254
Erode,Cotton,2018,895.2399893552829,22.65372752754464,54.33432615191499,7.084900053372009,44.598230536725374,6.030311023776711,41.359795091187834,2.346272472455361,379.61182582633916
Erode,Maize,2023,726.0436865469931,33.64072549673368,54.220850495273766,6.86366456572453,37.983475742086085,5.9018645827253975,-127.836507717102,8.64072549673368,709.2217649020104
Chennai,Groundnut,2019,319.031270027911,20.9191250851388,62.216654184392,6.26275993065426,44.45457019803861,3.0500696110380816,-530.3704233611463,4.080874914861202,327.57375255416395
Coimbatore,Maize,2019,1080.5619852929844,31.819915196726726,72.09327272606195,8.151607732764214,26.954330461751198,6.520701232667867,229.47002898181313,6.8199151967267255,654.5974559018018
Coimbatore,Cotton,2020,910.7543903370482,25.373219163848084,84.76867820145063,7.12584367944082,41.54880894836904,7.421279065526187,59.662434025876905,0.3732191638480842,461.1965749154425
Madurai,Cotton,2019,771.514386313037,31.796611110783374,86.58945589833908,7.359208720154465,41.69972502435432,6.447825808076059,-69.961130845365,6.796611110783374,653.8983333235012
Vellore,Maize,2021,608.4536569818906,20.95187191067056,64.45108670924412,7.38360107379428,20.32122799273435,2.7725137296827733,-237.39308497639172,4.048128089329438,328.5561573201169
Salem,Maize,2025,482.5356209732162,27.247699513973494,71.0553445859283,6.405962540833733,44.895639224804654,6.3274155488804595,-376.485165715046,2.247699513973494,517.4309854192048
Coimbatore,Maize,2022,905.9731767670144,32.652878089680854,77.43005465290493,7.143369600173516,37.946352909416504,6.5962706619161775,54.88122045584305,7.652878089680854,679.5863426904257
Trichy,Groundnut,2023,1253.3602400563398,30.282270603121862,75.65382688475627,6.921218832608855,32.46672152560036,8.103462075814633,392.88498459456207,5.282270603121862,608.4681180936559
Chennai,Groundnut,2021,900.7916191852596,26.920750525789465,66.30543256427187,6.3100822074264595,32.31180695642029,7.087462799467362,51.389925796202306,1.9207505257894653,507.622515773684
Madurai,Maize,2018,504.3095984767935,21.78247263510886,68.7610503795522,5.844891970192749,25.657842190773394,3.724090354656854,-337.1659186816085,3.21752736489114,353.4741790532658
Trichy,Maize,2018,906.2791817596006,23.768036729117018,66.89819078304512,6.716962118327706,40.677280964014344,6.252491258793901,45.803926297822954,1.2319632708829822,413.0411018735105
Madurai,Groundnut,2020,836.664259438318,28.099181372316302,65.91626053824196,7.1108505441995735,37.71843172003984,5.908506334701489,-4.811257720083972,3.099181372316302,542.975441169489
Salem,Groundnut,2019,1066.0109065185575,26.88562815598808,64.58589573173919,6.711370053354505,40.24633040161654,6.991953549286758,206.99011983029527,1.8856281559880799,506.5688446796424
Coimbatore,Groundnut,2024,1001.6832943529316,27.770162869076994,66.80341509988308,6.572382057124625,35.710893445174214,7.647084381059796,150.5913380417603,2.7701628690769944,533.1048860723098
Tirunelveli,Rice,2024,200.0,28.90731233504842,63.94185918425141,6.7191505929253985,36.85207962316176,6.418051824861262,-635.0272427161665,3.9073123350484202,567.2193700514526
Tirunelveli,Cotton,2024,986.3105511071142,23.83091547811982,56.645823395986596,6.499114525272732,32.33689517959839,6.082702885795829,151.2833083909477,1.1690845218801798,414.9274643435946
